Snapshot_Month,SOW_ID,Customer_Name,Quantum/SMART,Quantum Go-Live Date,Starting_ARR,New Business_ARR,Expansion_ARR,Schedule Change_ARR,Contraction_ARR,Churn_ARR,Ending_ARR,Region,Vertical,Segment,Contract_Start_Date,Contract_End_Date,Renewal_Risk
9/1/2024,567,Lionsgate,Quantum,11/18/2024,125000,0,0,0,0,0,"$125,000",,,,,,
9/1/2024,573,"Macy's Corporation Services, Inc",Quantum,2/10/2025,116000,0,0,0,0,0,"$116,000",,,,,,
9/1/2024,580,Masco,Quantum,11/24/2025,253800,0,0,0,0,0,"$253,800",,,,,,
9/1/2024,601,McKesson Corporation,SMART,,101000,0,0,0,0,0,"$101,000",,,,,,
9/1/2024,633,"Mylan, Inc.",SMART,3/31/2027,684950,0,0,0,0,0,"$684,950",,,,,,
9/1/2024,655,"Trividia Health, Inc.",SMART,,29450,0,0,0,0,0,"$29,450",,,,,,
9/1/2024,661,OGE Energy Corp.,SMART,9/30/2026,523033,0,0,0,-26152,0,"$496,881",,,,,,
9/1/2024,720,Royal London,Quantum,3/22/2025,218750,0,0,0,0,0,"$218,750",,,,,,
9/1/2024,728,"Schlage Lock Company, LLC",SMART,12/31/2027,230000,0,0,0,0,0,"$230,000",,,,,,
9/1/2024,743,Serco Limited,SMART,11/30/2026,197978.4,0,0,0,0,0,"$197,978",,,,,,
9/1/2024,752,"Sidley Austin, LLP",SMART,12/30/2027,355522.01,0,0,0,0,0,"$355,522",,,,,,
9/1/2024,760,Spectrum Health,Quantum,2/10/2025,170000,0,0,0,0,0,"$170,000",,,,,,
9/1/2024,782,Symetra Life Insurance Company,Quantum,9/19/2027,90950,0,0,0,0,0,"$90,950",,,,,,
9/1/2024,792,Tata Global Beverages,SMART,3/30/2026,60000,0,0,0,0,0,"$60,000",,,,,,
9/1/2024,820,University of California,Quantum,3/30/2027,481000,0,0,0,0,0,"$481,000",,,,,,
9/1/2024,847,"Wyndham Worldwide Operations, Inc.",SMART,,200000,0,0,0,0,0,"$200,000",,,,,,
9/1/2024,848,"Wyndham Hotel Group, LLC",SMART,,136500,0,0,0,0,0,"$136,500",,,,,,
9/1/2024,850,"Xylem, Inc.",Quantum,11/30/2026,361333,0,0,0,0,0,"$361,333",,,,,,
9/1/2024,861,"Xylem, Inc.",SMART,11/30/2026,267750,0,0,0,0,0,"$267,750",,,,,,
9/1/2024,864,YBS,SMART,11/30/2027,120769.2,0,0,0,0,0,"$120,769",,,,,,
9/1/2024,875,"Macy's Corporation Services, Inc",Quantum,2/10/2025,224000,0,0,0,0,0,"$224,000",,,,,,
9/1/2024,877,Oncor Electric Delivery Company LLC,SMART,6/30/2026,285675,0,0,0,0,0,"$285,675",,,,,,
9/1/2024,883,Petronas ICT SDN BHD,SMART,3/30/2027,1401000,0,0,0,0,0,"$1,401,000",,,,,,
9/1/2024,943,"Southern Company Service, Inc",SMART,6/30/2026,505000,0,0,0,0,0,"$505,000",,,,,,
9/1/2024,947,ConocoPhillips Company,SMART,3/30/2027,550000,0,16500,0,0,0,"$566,500",,,,,,
9/1/2024,950,MKS Instruments,SMART,,160000,0,0,0,0,0,"$160,000",,,,,,
9/1/2024,977,Petronas ICT SDN BHD,SMART,3/30/2027,305000,0,0,0,0,0,"$305,000",,,,,,
9/1/2024,1000,Petronas ICT SDN BHD,SMART,3/30/2027,300000,0,0,0,0,0,"$300,000",,,,,,
9/1/2024,1011,Signify,SMART,12/31/2027,605000,0,0,0,0,0,"$605,000",,,,,,
9/1/2024,1028,Specsavers Optical Group Limited,SMART,,60295.3,0,0,0,0,0,"$60,295",,,,,,
9/1/2024,1035,Kiewit Corporation,SMART,3/30/2027,1833280,0,0,0,0,0,"$1,833,280",,,,,,
9/1/2024,1047,AHA,SMART,6/30/2028,65000,0,0,0,0,0,"$65,000",,,,,,
9/1/2024,1052,"BERRY PLASTICS OPCO, INC",SMART,,230000,0,0,0,0,0,"$230,000",,,,,,
9/1/2024,1066,"Southern Company Service, Inc",SMART,6/30/2026,120000,0,0,0,0,0,"$120,000",,,,,,
9/1/2024,1084,AAMC,SMART,,94686,0,0,0,0,-94686,$0,,,,,,
9/1/2024,1091,Chivas Brothers Limited,SMART,11/30/2027,168000,0,0,0,0,0,"$168,000",,,,,,
9/1/2024,1111,Tata Steel Limited,Quantum,12/30/2026,35000,0,0,0,0,0,"$35,000",,,,,,
9/1/2024,1115,Otis Elevator Company,SMART,,145000,0,0,0,0,0,"$145,000",,,,,,
9/1/2024,1123,AkzoNobel,SMART,,78100,0,0,0,0,0,"$78,100",,,,,,
9/1/2024,1135,European Bank for Reconstruction and Development,SMART,12/31/2027,188184,0,0,0,0,0,"$188,184",,,,,,
9/1/2024,1138,Dentsply,SMART,12/30/2026,54000,0,0,0,0,0,"$54,000",,,,,,
9/1/2024,1158,Pertamina,SMART,12/31/2027,1178209.36,0,0,0,0,0,"$1,178,209",,,,,,
9/1/2024,1169,SEB Developpement SAS,SMART,12/30/2026,194986,0,0,0,0,0,"$194,986",,,,,,
9/1/2024,1175,MGM Resorts International,SMART,,125248,0,0,0,0,0,"$125,248",,,,,,
9/1/2024,1178,MDC Oil & Gas Holding Company LLC,Quantum,10/11/2025,105000,0,0,0,0,0,"$105,000",,,,,,
9/1/2024,1182,"F. Hoffman-La Roche, Ltd",SMART,12/30/2027,1040000,0,0,0,0,0,"$1,040,000",,,,,,
9/1/2024,1187,Barclays Bank UK PLC,SMART,3/30/2027,190800,0,0,0,0,0,"$190,800",,,,,,
9/1/2024,1189,CITGO Petroleum Corporation,SMART,9/30/2026,235000,0,0,0,0,0,"$235,000",,,,,,
9/1/2024,1197,Asahi CE & Europe Services s.r.o.,SMART,,463980,0,0,0,0,0,"$463,980",,,,,,
9/1/2024,1202,Tesco Stores Limited,Quantum,3/25/2025,266946.12,0,0,0,0,0,"$266,946",,,,,,
9/1/2024,1205,"Cheniere Energy, Inc.",SMART,12/30/2026,240000,0,0,0,0,0,"$240,000",,,,,,
9/1/2024,1209,"The TJX Companies, Inc",SMART,6/30/2026,57000,0,0,0,0,0,"$57,000",,,,,,
9/1/2024,1212,Brunei Shell Petroleum Company Sendirian Berhad,SMART,12/31/2027,800000,0,0,0,0,0,"$800,000",,,,,,
9/1/2024,1222,Kiewit Corporation,SMART,12/31/2027,41000,0,0,0,0,0,"$41,000",,,,,,
9/1/2024,1229,IDEXX Laboratories,SMART,6/28/2026,43775,0,0,0,0,0,"$43,775",,,,,,
9/1/2024,1235,DuPont,SMART,,700000,0,0,0,0,0,"$700,000",,,,,,
9/1/2024,1243,"Citigroup Technology, Inc.",Quantum,5/5/2025,585000,0,0,0,0,0,"$585,000",,,,,,
9/1/2024,1269,Aperam S.A,SMART,12/30/2026,95700,0,0,0,0,0,"$95,700",,,,,,
9/1/2024,1274,Erste Group Bank AG,SMART,12/30/2026,242000,0,0,0,0,0,"$242,000",,,,,,
9/1/2024,1298,Carlisle Companies Incorporated,Quantum,3/30/2028,71500,0,0,0,0,0,"$71,500",,,,,,
9/1/2024,1322,"F. Hoffman-La Roche, Ltd",Quantum,12/30/2027,75000,0,0,0,0,-75000,$0,,,,,,
9/1/2024,1338,Qatar Energy LNG,Quantum,,64272,0,0,0,0,0,"$64,272",,,,,,
9/1/2024,1341,Chevron Services Company,Quantum,12/31/2027,500000,0,0,0,0,0,"$500,000",,,,,,
9/1/2024,1361,Chevron Services Company,Quantum,12/31/2027,750000,0,0,0,0,0,"$750,000",,,,,,
9/1/2024,1362,Chevron Services Company,SMART,12/31/2027,650000,0,0,0,0,0,"$650,000",,,,,,
9/1/2024,1373,Tesco Stores Limited,Quantum,3/25/2025,69300,0,0,0,0,0,"$69,300",,,,,,
9/1/2024,1375,The Church of Jesus Christ of Latterday Saints,SMART,12/31/2027,183340,0,0,0,0,0,"$183,340",,,,,,
9/1/2024,1377,Roche Diabetes Care GmbH,SMART,12/30/2027,93600,0,0,0,0,0,"$93,600",,,,,,
9/1/2024,1385,Tesco Stores Limited,SMART,12/30/2027,384300,0,0,0,0,0,"$384,300",,,,,,
9/1/2024,1395,North Oil Company,SMART,3/30/2027,110000,0,0,0,0,0,"$110,000",,,,,,
9/1/2024,1405,Cargill Incorporated,SMART,,340000,0,0,0,0,0,"$340,000",,,,,,
9/1/2024,1411,Caterpillar Inc.,Quantum,4/15/2024,541000,0,0,0,0,0,"$541,000",,,,,,
9/1/2024,1421,"Danone US, LLC",SMART,3/16/2026,105000,0,0,0,0,0,"$105,000",,,,,,
9/1/2024,1442,"Deltek, Inc.",SMART,5/18/2026,140000,0,0,0,0,0,"$140,000",,,,,,
9/1/2024,1445,Colorado Springs Utilities,SMART,9/30/2026,410000,0,0,0,0,0,"$410,000",,,,,,
9/1/2024,1454,"Telefonica Compras Electronicas, S.L.",SMART,12/31/2027,574046,0,0,0,0,0,"$574,046",,,,,,
9/1/2024,1459,"Church & Dwight Co., Inc.",SMART,9/30/2026,170000,0,0,0,0,0,"$170,000",,,,,,
9/1/2024,1481,"Vistra Corporate
Services Company",Quantum,6/7/2025,55000,0,0,0,0,0,"$55,000",,,,,,
9/1/2024,1488,Bank of America N.A.,Quantum,,4429000,0,0,0,0,0,"$4,429,000",,,,,,
9/1/2024,1495,"Patterson Companies, Inc.",SMART,9/30/2026,390000,0,0,0,0,0,"$390,000",,,,,,
9/1/2024,1511,PTT Exploration and Production Public Company Limited,Quantum,7/1/2024,495000,0,0,0,0,0,"$495,000",,,,,,
9/1/2024,1514,Colorado Springs Utilities,SMART,9/30/2026,62000,0,0,0,0,0,"$62,000",,,,,,
9/1/2024,1516,PUMA ENERGY INTERNATIONAL S.A.,SMART,3/30/2027,63500,0,0,0,0,0,"$63,500",,,,,,
9/1/2024,1520,TATA STEEL THAILAND PLC.,SMART,12/30/2026,48000,0,0,0,0,0,"$48,000",,,,,,
9/1/2024,1522,Bridgestone Asia Paific PTE LTD,SMART,6/20/2026,35000,0,0,0,0,0,"$35,000",,,,,,
9/1/2024,1535,"CORPORATIVO BIMBO, S.A. DE C.V.,",SMART,4/15/2026,98000,0,0,0,0,0,"$98,000",,,,,,
9/1/2024,1554,Tampa Electric Company,SMART,6/30/2026,114000,0,0,0,0,0,"$114,000",,,,,,
9/1/2024,1556,The Cheesecake Factory Incorporated,SMART,3/23/2026,100000,0,0,0,0,0,"$100,000",,,,,,
9/1/2024,1558,"F. Hoffman-La Roche, Ltd",Quantum,12/30/2027,495000,0,0,0,0,0,"$495,000",,,,,,
9/1/2024,1563,Carigali Hess,Quantum,12/30/2027,205000,0,0,0,0,0,"$205,000",,,,,,
9/1/2024,1568,"NV BEKAERT S.A.,",SMART,12/31/2027,616000,0,0,0,0,0,"$616,000",,,,,,
9/1/2024,1583,ENMAX Corporation,SMART,9/30/2026,48195,0,0,0,0,0,"$48,195",,,,,,
9/1/2024,1591,Party City Holdings Inc.,SMART,,90000,0,0,0,0,0,"$90,000",,,,,,
9/1/2024,1593,Rock Central LLC,Quantum,8/5/2024,697000,0,0,0,0,0,"$697,000",,,,,,
9/1/2024,1597,Thermo Fisher Scientific,SMART,9/30/2026,63400,0,0,0,0,0,"$63,400",,,,,,
9/1/2024,1609,CITGO Petroleum Corporation,SMART,9/30/2026,108000,0,0,0,0,0,"$108,000",,,,,,
9/1/2024,1613,COMDATA,SMART,,109560,0,0,0,0,-109560,$0,,,,,,
9/1/2024,1615,"Church & Dwight Co., Inc.",SMART,9/30/2026,209558.75,0,0,0,0,0,"$209,559",,,,,,
9/1/2024,1629,STOCKHOLM EXERGI AB,SMART,9/30/2026,37393.2,0,0,0,0,0,"$37,393",,,,,,
9/1/2024,1633,Tesco Stores Limited,Quantum,3/25/2025,5670,0,0,0,0,0,"$5,670",,,,,,
9/1/2024,1637,ABM,SMART,12/31/2027,13200,0,0,0,0,0,"$13,200",,,,,,
9/1/2024,1641,Amcor Singapore Pte Ltd,SMART,,77500,0,0,0,0,0,"$77,500",,,,,,
9/1/2024,1659,Pernod Ricard SA,SMART,,53328,0,0,0,0,0,"$53,328",,,,,,
9/1/2024,1664,Caterpillar Inc.,Quantum,,922000,0,0,0,0,0,"$922,000",,,,,,
9/1/2024,1688,Signet Group Services US Inc.,SMART,11/30/2026,65000,0,0,0,0,0,"$65,000",,,,,,
9/1/2024,1690,Signet Group Services US Inc.,SMART,11/30/2026,65000,0,0,0,0,0,"$65,000",,,,,,
9/1/2024,1694,APi Group,Quantum,11/30/2025,205000,0,0,0,0,0,"$205,000",,,,,,
9/1/2024,1697,"Bluebird Bio, Inc.",SMART,,92307.69,0,0,0,0,0,"$92,308",,,,,,
9/1/2024,1709,Pertamina,SMART,12/31/2027,984670.28,0,0,0,0,0,"$984,670",,,,,,
9/1/2024,1717,Lenovo HK Service Ltd,Quantum,8/12/2025,270000,0,0,0,0,0,"$270,000",,,,,,
9/1/2024,1723,The Church of Jesus Christ of Latterday Saints,SMART,12/31/2027,120510,0,0,0,0,0,"$120,510",,,,,,
9/1/2024,1725,Vision Service Plan,SMART,,115000,0,0,0,0,0,"$115,000",,,,,,
9/1/2024,1746,Bumi Armada Automation International Sdn Bhd,SMART,6/20/2026,32000,0,0,0,0,0,"$32,000",,,,,,
9/1/2024,1748,Bpost limited,SMART,12/31/2026,71500,0,0,0,0,0,"$71,500",,,,,,
9/1/2024,1750,NETZSCH,SMART,,25000,0,0,0,0,0,"$25,000",,,,,,
9/1/2024,1754,Royal London,Quantum,3/22/2025,27950.4,0,0,0,0,0,"$27,950",,,,,,
9/1/2024,1756,Petronas Energy Canada Ltd.,SMART,12/31/2027,400000,0,0,0,0,0,"$400,000",,,,,,
9/1/2024,1787,"McCarthy Holdings, Inc.",SMART,,495000,0,0,0,0,-495000,$0,,,,,,
9/1/2024,1803,"Husqvarna Professional Products, Inc.",Quantum,3/30/2028,50000,0,0,0,0,0,"$50,000",,,,,,
9/1/2024,1818,Paradip International Cargo Terminal Pvt. Ltd.,SMART,12/30/2026,25000,0,0,0,0,0,"$25,000",,,,,,
9/1/2024,1830,"Oceaneering International, Inc.",SMART,12/31/2027,291550,0,0,0,0,0,"$291,550",,,,,,
9/1/2024,1832,STOCKHOLM EXERGI AB,SMART,9/30/2026,16000,0,0,0,0,0,"$16,000",,,,,,
9/1/2024,1834,IFFCOTECH LIMITED,SMART,,32000,0,0,0,-7000,0,"$25,000",,,,,,
9/1/2024,1838,"Chargepoint, Inc.",SMART,,76000,0,0,0,0,0,"$76,000",,,,,,
9/1/2024,1840,Australian Labatory Services Pty Ltd.,SMART,,30000,0,0,0,0,0,"$30,000",,,,,,
9/1/2024,1843,Dubai Aviation Corporation,SMART,,89000,0,0,0,0,-89000,$0,,,,,,
9/1/2024,1846,"Mattress Firm, Inc.",SMART,4/13/2026,97760,0,0,0,0,0,"$97,760",,,,,,
9/1/2024,1860,PGS Geophysical AS,SMART,12/31/2027,73000,0,0,0,0,0,"$73,000",,,,,,
9/1/2024,1862,AXA Insurance (Gulf) B.S.C ©,SMART,6/30/2026,49000,0,0,0,0,0,"$49,000",,,,,,
9/1/2024,1869,PTT Exploration and Production Public Company Limited,Quantum,7/1/2024,35000,0,0,0,0,0,"$35,000",,,,,,
9/1/2024,1873,"Ascend Performance 
Materials Holdings, Inc.",SMART,,410800,0,0,0,0,0,"$410,800",,,,,,
9/1/2024,1876,"Deciphera Pharmaceuticals, LLC",SMART,,23000,0,0,0,0,0,"$23,000",,,,,,
9/1/2024,1886,D B Power Ltd.,SMART,3/23/2026,9000,0,0,0,0,0,"$9,000",,,,,,
9/1/2024,1901,Masco,Quantum,11/24/2025,171331,0,0,0,0,0,"$171,331",,,,,,
9/1/2024,1903,Randstad nv,SMART,,77880,0,0,0,0,0,"$77,880",,,,,,
9/1/2024,1915,Eliant Inventory Solutions LP,Quantum,,80000,0,0,0,0,0,"$80,000",,,,,,
9/1/2024,1924,Signet Group Services US Inc.,SMART,11/30/2026,10000,0,0,0,0,0,"$10,000",,,,,,
9/1/2024,1931,ConocoPhillips Company,SMART,3/30/2027,1637500,0,0,0,0,0,"$1,637,500",,,,,,
9/1/2024,1932,"Church & Dwight Co., Inc.",SMART,9/30/2026,78869,0,0,0,0,0,"$78,869",,,,,,
9/1/2024,1941,The Absolut Company,SMART,11/30/2027,119748,0,0,0,0,0,"$119,748",,,,,,
9/1/2024,1957,"Cheniere Energy, Inc.",Quantum,12/30/2026,97890,0,0,0,0,0,"$97,890",,,,,,
9/1/2024,1968,The Church of Jesus Christ of Latterday Saints,SMART,12/31/2027,268000,0,0,0,0,0,"$268,000",,,,,,
9/1/2024,1971,Roche Diabetes Care GmbH,SMART,12/30/2027,90000,0,0,0,0,0,"$90,000",,,,,,
9/1/2024,1975,Signify,SMART,12/31/2027,110000,0,0,0,0,0,"$110,000",,,,,,
9/1/2024,1980,Bridgestone Asia Paific PTE LTD,SMART,6/20/2026,36500,0,0,0,0,0,"$36,500",,,,,,
9/1/2024,1986,Bega Cheese Limited,SMART,12/31/2027,387000,0,0,0,0,0,"$387,000",,,,,,
9/1/2024,1990,ChampionX LLC,SMART,9/30/2027,920097,0,0,0,0,0,"$920,097",,,,,,
9/1/2024,2018,Ragasa Industrias S.A,SMART,,61000,0,0,0,0,0,"$61,000",,,,,,
9/1/2024,2027,Celanese Corporation,SMART,4/13/2026,240000,0,0,0,0,0,"$240,000",,,,,,
9/1/2024,2037,AVX Corporation,SMART,,60000,0,0,0,0,0,"$60,000",,,,,,
9/1/2024,2043,"Dollar Financial Group, Inc.",SMART,6/30/2026,41000,0,0,0,0,0,"$41,000",,,,,,
9/1/2024,2049,The Dairy Farm Company Limited,Quantum,8/20/2025,350000,0,0,0,0,0,"$350,000",,,,,,
9/1/2024,2058,Masco,Quantum,11/24/2025,64444,0,0,0,0,0,"$64,444",,,,,,
9/1/2024,2068,Summit Materials,SMART,,192725,0,0,0,0,0,"$192,725",,,,,,
9/1/2024,2070,"Medexus Pharma, Inc.",SMART,3/30/2027,29250,0,0,0,0,0,"$29,250",,,,,,
9/1/2024,2084,Filtration Group Inc.,SMART,,134180,0,0,0,0,0,"$134,180",,,,,,
9/1/2024,2087,JK Tyre Industries,Quantum,,194500,0,0,0,0,0,"$194,500",,,,,,
9/1/2024,2097,ITALIA TRASPORTO AEREO S.p.A. (ITA AIRWAYS),SMART,9/30/2026,89760,0,0,0,0,0,"$89,760",,,,,,
9/1/2024,2125,Blue Cross and Blue Shield Association,SMART,6/30/2026,272750,0,0,0,0,0,"$272,750",,,,,,
9/1/2024,2139,Browne Jacobson LLP,SMART,3/30/2027,35100,0,0,0,0,0,"$35,100",,,,,,
9/1/2024,2142,"Mattress Firm, Inc.",SMART,4/13/2026,62750,0,0,0,0,0,"$62,750",,,,,,
9/1/2024,2150,Newmont USA Limited,Quantum,3/30/2028,257725,0,0,0,0,0,"$257,725",,,,,,
9/1/2024,2152,Institut Straumann AG,SMART,11/30/2027,139629.6,0,0,0,0,0,"$139,630",,,,,,
9/1/2024,2156,ConocoPhillips Company,SMART,3/30/2027,180000,0,0,0,0,0,"$180,000",,,,,,
9/1/2024,2160,Liberty Global Corporate B.V,SMART,11/30/2027,346140,0,0,0,0,0,"$346,140",,,,,,
9/1/2024,2169,Jefferies LLC,Quantum,,625000,0,0,0,0,0,"$625,000",,,,,,
9/1/2024,2174,Pernod Ricard SA,SMART,,67100,0,0,0,0,0,"$67,100",,,,,,
9/1/2024,2180,H2 Green Steel,SMART,9/30/2026,55000,0,0,0,0,0,"$55,000",,,,,,
9/1/2024,2187,IBG LLC,Quantum,10/5/2024,190000,0,0,0,0,0,"$190,000",,,,,,
9/1/2024,2199,Synopsys Inc,SMART,6/30/2027,245000,0,0,0,0,0,"$245,000",,,,,,
9/1/2024,2223,LKQ,SMART,6/30/2026,121200,0,0,0,0,0,"$121,200",,,,,,
9/1/2024,2239,GEON Performance Solutions LLC,SMART,3/30/2026,34500,0,0,0,0,0,"$34,500",,,,,,
9/1/2024,2255,Eliant Inventory Solutions LP (HPE),Quantum,,6600000,0,0,600000,0,0,"$7,200,000",,,,,,
9/1/2024,2256,Eliant Inventory Solutions LP (HPE),Quantum,,6600000,0,0,600000,0,0,"$7,200,000",,,,,,
9/1/2024,2268,PTT Global Chemical Public Company Limited,Quantum,6/30/2028,177500,0,0,0,0,0,"$177,500",,,,,,
9/1/2024,2276,PGS Geophysical AS,SMART,12/31/2027,10000,0,0,0,0,0,"$10,000",,,,,,
9/1/2024,2299,Thermo Fisher Scientific,SMART,9/30/2026,55000,0,0,0,0,0,"$55,000",,,,,,
9/1/2024,2305,LSG Lufthansa Service Holding AG corporation,SMART,,106920,0,0,0,0,0,"$106,920",,,,,,
9/1/2024,2307,CORE Electric Cooperative,Quantum,3/30/2027,30000,0,0,0,0,0,"$30,000",,,,,,
9/1/2024,2309,CARIGALI-PTTEPI Operating Company Sdn. Bhd.,Quantum,6/1/2024,194318.18,0,0,0,0,0,"$194,318",,,,,,
9/1/2024,2311,Companhia Brasileira De Aluminio,SMART,,67917.9,0,0,0,0,0,"$67,918",,,,,,
9/1/2024,2330,Dubai World Central Corporation,SMART,,79272,0,0,0,0,0,"$79,272",,,,,,
9/1/2024,2336,Eversheds Sutherland (International) LLP (ESI),Quantum,11/3/2025,60000,0,0,0,0,0,"$60,000",,,,,,
9/1/2024,2339,"Laboratorios PiSA, S.A. de C.V.",Quantum,3/30/2027,96600,0,0,0,0,0,"$96,600",,,,,,
9/1/2024,2351,International Flavors and Fragrances,SMART,,128000,0,0,0,0,0,"$128,000",,,,,,
9/1/2024,2361,"E&I Cooperative Services, Inc.",SMART,,62500,0,0,0,0,0,"$62,500",,,,,,
9/1/2024,2363,Zodiac Pool Systems LLC,SMART,,95000,0,0,0,0,0,"$95,000",,,,,,
9/1/2024,2365,Abu Dhabi National Oil Company,SMART,,232000,0,0,0,0,0,"$232,000",,,,,,
9/1/2024,2374,Pernod Ricard SA,SMART,,23925,0,0,0,0,0,"$23,925",,,,,,
9/1/2024,2376,PBF Holding Company LLC,SMART,,157817,0,0,0,0,0,"$157,817",,,,,,
9/1/2024,2386,Trivium Packaging B.V.,Quantum,,162140,0,0,0,0,0,"$162,140",,,,,,
9/1/2024,2389,"Qualfon Data Services Group, LLC",Quantum,,115000,0,0,0,0,0,"$115,000",,,,,,
9/1/2024,2391,Carrefour Global Sourcing Asia Limited,Quantum,10/7/2025,51975,0,0,0,0,0,"$51,975",,,,,,
9/1/2024,2414,"Team Industrial Services, Inc",Quantum,3/30/2028,37740,0,0,0,0,0,"$37,740",,,,,,
9/1/2024,2418,Briggs & Stratton,Quantum,,445945,0,0,0,0,0,"$445,945",,,,,,
9/1/2024,2426,CostDrivers/Datamark,SMART,,4503338,0,161986.63,0,0,0,"$4,665,325",,,,,,
9/1/2024,2427,"BitSight Technologies, Inc.",Quantum,,99500,0,0,0,0,0,"$99,500",,,,,,
9/1/2024,2438,Bumi Armada Automation International Sdn Bhd,SMART,6/20/2026,32000,0,0,0,0,0,"$32,000",,,,,,
9/1/2024,2442,Hellenic Bank Public Company Ltd,Quantum,,125400,0,0,0,0,0,"$125,400",,,,,,
9/1/2024,2463,Carvajal Propiedades e Inversiones S.A.,SMART,3/30/2027,155000,0,0,0,0,0,"$155,000",,,,,,
9/1/2024,2473,Costa Limited,Quantum,,80320,0,0,0,0,0,"$80,320",,,,,,
9/1/2024,2479,Provimi,Quantum,,198075,0,0,0,0,0,"$198,075",,,,,,
9/1/2024,2483,Bank of America N.A.,Quantum,,395000,0,0,0,0,0,"$395,000",,,,,,
9/1/2024,2488,Hibiscus Oil & Gas Malaysia Limited,Quantum,,45000,0,0,0,0,0,"$45,000",,,,,,
9/1/2024,2501,Addax Engergy SA,Quantum,,150000,0,0,0,0,0,"$150,000",,,,,,
9/1/2024,2504,"Generate Ubiquity Holdings, LLC",SMART,3/30/2026,27100,0,0,0,0,0,"$27,100",,,,,,
9/1/2024,2506,MSCI Inc.,SMART,3/30/2027,70200,0,0,0,0,0,"$70,200",,,,,,
9/1/2024,2520,Hastings Insurance Services Limited,SMART,12/30/2026,40000,0,0,0,0,0,"$40,000",,,,,,
9/1/2024,2545,XINERGY SPA.,Quantum,,30000,0,0,0,0,0,"$30,000",,,,,,
9/1/2024,2550,Banner Bank,SMART,3/23/2026,19500,0,0,0,0,0,"$19,500",,,,,,
9/1/2024,2552,"F. Hoffman-La Roche, Ltd",SMART,12/30/2027,112500,0,0,0,0,0,"$112,500",,,,,,
9/1/2024,2555,Bayer AG,SMART,,75000,0,0,0,0,0,"$75,000",,,,,,
9/1/2024,2556,Signify,Quantum,12/31/2027,60000,0,0,0,0,0,"$60,000",,,,,,
9/1/2024,2583,"Energy Vault, Inc.",SMART,3/30/2027,50000,0,0,0,0,0,"$50,000",,,,,,
9/1/2024,2587,Blue Cross and Blue Shield Association,SMART,6/30/2026,110000,0,0,0,0,0,"$110,000",,,,,,
9/1/2024,2588,"McLane Company, Inc.",Quantum,,425750,0,0,0,0,0,"$425,750",,,,,,
9/1/2024,2592,Topsoe A/S,Quantum,,148750,0,0,0,0,0,"$148,750",,,,,,
9/1/2024,2595,"The TJX Companies, Inc",SMART,6/30/2026,61600,0,0,0,0,0,"$61,600",,,,,,
9/1/2024,2596,Tampa Electric Company,SMART,6/30/2026,90000,0,0,0,0,0,"$90,000",,,,,,
9/1/2024,2598,Lotuss Stores (Malaysia) Sdn Bhd,Quantum,,17500,0,0,0,0,0,"$17,500",,,,,,
9/1/2024,2601,Pinnacle Group Limited,Quantum,,87500,0,0,0,0,0,"$87,500",,,,,,
9/1/2024,2618,Speedy Asset Services Ltd,Quantum,,61300,0,0,0,0,0,"$61,300",,,,,,
9/1/2024,2620,CEGID,Quantum,,96300,0,0,0,0,0,"$96,300",,,,,,
9/1/2024,2625,VALEO Management Services,Quantum,,493841.38,0,0,0,0,0,"$493,841",,,,,,
9/1/2024,2629,SAAM PUERTOS S.A,Quantum,,25300,0,0,0,0,0,"$25,300",,,,,,
9/1/2024,2632,PTT Exploration and Production Public Company Limited,Quantum,7/1/2024,66000,0,0,0,0,0,"$66,000",,,,,,
9/1/2024,2636,Pertamina,SMART,12/31/2027,33131.12,0,0,0,0,0,"$33,131",,,,,,
9/1/2024,2637,Pertamina,SMART,12/31/2027,66636.68,0,0,0,0,0,"$66,637",,,,,,
9/1/2024,2663,Mediq B.V.,Quantum,,63157.82,0,0,0,0,0,"$63,158",,,,,,
9/1/2024,2671,PT Japfa Comfeed Indonesia Tbk,Quantum,,142500,0,0,0,0,0,"$142,500",,,,,,
9/1/2024,2674,7-Eleven Inc,Quantum,,499266,0,0,0,0,0,"$499,266",,,,,,
9/1/2024,2679,Hunter Point Capital GPO LP,SMART,,500000,0,0,0,0,0,"$500,000",,,,,,
9/1/2024,2683,"Performance Health Holdings, Inc.",Quantum,,20000,0,0,0,0,0,"$20,000",,,,,,
9/1/2024,2687,COCA-COLA BEVERAGES SRI LANKA LIMITED,SMART,,18000,0,0,0,0,0,"$18,000",,,,,,
9/1/2024,2692,"Xylem, Inc.",Quantum,11/30/2026,21420,0,0,0,0,0,"$21,420",,,,,,
9/1/2024,2699,"RB Distribution, Inc.",Quantum,,283000,0,0,0,0,0,"$283,000",,,,,,
9/1/2024,2704,NEOM Company,Quantum,,1231877.93,0,0,0,0,0,"$1,231,878",,,,,,
9/1/2024,2708,Harrods Limited,Quantum,,26968.75,0,0,0,0,0,"$26,969",,,,,,
9/1/2024,2710,"JELD-WEN, Inc.",Quantum,,292000,0,0,0,0,0,"$292,000",,,,,,
9/1/2024,2730,EcoLab,Quantum,11/10/2025,25500,0,0,0,0,0,"$25,500",,,,,,
9/1/2024,2732,Swire Coca-Cola (China) Ltd.,Quantum,,360000,0,0,0,0,0,"$360,000",,,,,,
